Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath,Unnamed: 0,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
47,train,239686.0,GasA,4,1.5Fin,1,2,Lvl,Gtl,0.714033759,CulDSac,-0.952239155,IR1,0,50,RL,0,None,none,0,8,Mitchel,3,4,VinylSd,VinylSd,0,5,1,PConc,7,0.915327215,2,3,Attchd,2003,1.280977793,1.5,47,1518,631,0,,1,1Fam,TA,No,1351.0,0.0,GLQ,Unf,1,0,Ex,83.0,Y,Norm,Norm,SBrkr,0.644658077904,5,7,Y,0.0,None,CompShg,Gable,WD,3.32598512331,Pave,6,0.712022186511,AllPub,0.997431376885,2003,2003,2009
48,train,249700.0,GasA,4,1Story,1,2,Lvl,Gtl,0.430528854,Inside,0.715059975,Reg,0,20,FV,0,None,none,0,7,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.639702629,2,3,Attchd,2006,0.30676777,2.0,48,1656,0,0,,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0,0,Gd,1632.0,Y,Norm,Norm,SBrkr,1.26506766887,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.983404603278,AllPub,-0.929191516623,2006,2006,2007
49,train,113000.0,GasA,3,2Story,3,1,Lvl,Gtl,-1.358480237,Inside,-2.068587328,Reg,0,190,RM,0,None,none,0,6,OldTown,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-0.096353618,2.0,49,736,716,0,,2,2fmCon,TA,No,0.0,0.0,Unf,Unf,0,0,TA,736.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,4,N,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.403021852486,AllPub,-0.929191516623,1920,2008,2009
50,train,127000.0,GasA,4,1Story,1,1,Lvl,Gtl,-0.275253256,Inside,-0.003449574,Reg,0,20,RL,0,None,none,0,1,Sawyer,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.403407513,1,3,Attchd,1966,-1.078467982,1.0,50,955,0,0,,3,1Fam,TA,No,763.0,0.0,BLQ,Unf,1,0,TA,192.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.00603787170551,AllPub,-0.929191516623,1966,1966,2007
51,train,177000.0,GasA,3,2Story,1,1,Lvl,Gtl,0.867953319,Corner,-0.095129546,IR2,0,60,RL,0,None,none,0,7,Gilbert,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.394120649,3,3,Attchd,1997,-0.060784084,2.0,51,794,676,0,,3,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0,1,Gd,612.0,Y,Norm,Norm,SBrkr,0.921131704556,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.287191650463,AllPub,-0.929191516623,1997,1997,2007
52,train,114500.0,GasA,2,1.5Fin,1,1,Lvl,Gtl,-0.698183448,Inside,-0.713762794,Reg,360,50,RM,0,None,Shed,400,9,BrkSide,3,3,Wd Sdng,Wd Sdng,3,4,1,PConc,7,0.255959851,1,3,Detchd,1985,-0.641753144,1.0,52,816,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,816.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.244804460478,AllPub,0.765153968615,1934,1950,2006
53,train,110000.0,GasA,2,1Story,1,1,Bnk,Mod,-0.098561832,Corner,1.518485897,IR2,0,90,RM,0,None,none,0,5,IDOTRR,3,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.200238665,1,3,CarPort,1963,-1.35314383,1.0,53,816,0,0,,2,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1,0,Gd,0.0,N,RRNn,Norm,SBrkr,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Grvl,5,-0.244804460478,AllPub,0.735084191832,1963,1963,2010
54,train,385000.0,GasA,3,1Story,1,2,Low,Gtl,3.393167011,Inside,0.085493269,IR1,0,20,RL,0,None,none,0,11,Veenker,3,4,WdShing,Wd Shng,0,4,1,CBlock,7,1.955456014,3,3,Attchd,1981,0.674319625,0.5,54,1842,0,0,,0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2,0,Ex,32.0,Y,Norm,Norm,SBrkr,0.900499967008,5,9,Y,0.0,None,WdShngl,Gable,WD,-0.308889511743,Pave,5,1.19178663853,AllPub,2.15045059771,1981,1987,2006
55,train,130000.0,GasA,2,SLvl,1,1,Bnk,Mod,-0.435632618,Inside,-0.287413293,Reg,0,80,RL,0,None,none,0,2,NAmes,3,3,MetalSd,MetalSd,3,3,1,CBlock,6,0.460270865,1,3,Detchd,1962,-0.27815346,1.0,55,1360,0,0,,3,1Fam,TA,No,384.0,0.0,ALQ,Unf,0,0,TA,0.0,Y,Norm,Norm,SBrkr,0.718597740719,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-1.29495303889,AllPub,-0.929191516623,1955,1955,2007
56,train,180500.0,GasA,3,1Story,1,1,Lvl,Gtl,0.260613582,Inside,1.234522179,IR1,0,20,RL,272,BrkFace,none,0,7,NAmes,3,3,HdBoard,Plywood,0,4,1,CBlock,7,0.478844594,2,3,Attchd,1964,-0.14970792,2.0,56,1425,0,407,,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0,0,TA,935.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.700417530042,AllPub,-0.929191516623,1964,1964,2008
57,train,172500.0,GasA,4,2Story,1,2,Lvl,Gtl,-2.381255869,Inside,-3.017376908,Reg,0,160,FV,456,BrkFace,none,0,8,Somerst,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.033075108,3,3,Attchd,1999,0.470782845,2.5,57,983,756,0,Pave,3,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1,0,Gd,321.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.0315431875124,AllPub,0.779712256599,1999,2000,2009
58,train,196500.0,GasA,4,2Story,1,2,Lvl,Gtl,0.525225861,Corner,0.887325522,IR1,0,60,RL,0,None,none,0,8,CollgCr,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.42776684,2,3,Attchd,2004,0.433237225,2.5,58,860,860,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,860.0,Y,Norm,Norm,SBrkr,0.88629308957,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.162369966756,AllPub,-0.929191516623,2004,2004,2006
59,train,438780.0,GasA,4,2Story,1,2,HLS,Gtl,0.841333814,CulDSac,-0.003449574,IR2,0,60,RL,1031,BrkFace,none,0,10,StoneBr,3,5,VinylSd,VinylSd,0,4,1,PConc,7,0.780667683,3,3,BuiltIn,2006,2.853941642,3.5,59,1426,1519,0,,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0,0,Ex,1410.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,10,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.680961977955,AllPub,1.07825585475,2006,2006,2006
60,train,124900.0,GasA,4,1Story,1,1,Bnk,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,1,CollgCr,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.561284206,1,3,Detchd,1973,-1.424282898,1.0,60,780,0,0,,2,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0,0,TA,148.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.314594574768,AllPub,1.09093409036,1972,1972,2008
61,train,158000.0,GasA,4,1Story,1,2,Lvl,Gtl,0.751899236,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,5,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.478844594,1,3,Detchd,2006,-0.677322678,1.5,61,1158,0,0,,3,1Fam,TA,No,941.0,0.0,ALQ,Unf,1,0,Gd,217.0,Y,RRAe,Norm,SBrkr,0.718597740719,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,5,0.330024178551,AllPub,-0.929191516623,2004,2004,2006
62,train,101000.0,GasA,2,2.5Unf,1,0,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,75,RM,0,None,none,0,3,IDOTRR,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-0.858463863,1,3,Detchd,1935,-0.770198685,1.0,62,581,530,0,,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0,0,TA,530.0,N,Norm,Norm,SBrkr,-1.07568666246,7,5,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.87501203684,AllPub,-0.929191516623,1920,1996,2007
63,train,202500.0,GasA,4,1Story,1,2,Lvl,Gtl,-0.635710871,Inside,-1.211477719,IR1,0,120,RL,178,Stone,none,0,10,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.051648837,2,3,Attchd,2006,-0.258392608,2.0,63,1370,0,0,,2,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0,0,Gd,1346.0,Y,Norm,Norm,SBrkr,0.708648384556,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.628362765838,AllPub,0.803320152167,2006,2006,2007
64,train,140000.0,GasA,3,2Story,1,1,Bnk,Gtl,0.284556693,Inside,-0.830615574,IR1,0,70,RM,0,None,none,0,4,OldTown,3,3,Stucco,Stucco,4,0,0,BrkTil,7,0.033075108,1,3,Detchd,1990,0.413476373,2.0,64,902,808,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,576.0,Y,RRAn,Feedr,SBrkr,0.0169544949378,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,-0.759751671583,AllPub,-0.207684937776,1921,1950,2010
65,train,219500.0,GasA,4,2Story,1,2,Lvl,Gtl,0.100039709,Inside,0.171857693,Reg,0,60,RL,573,BrkFace,none,0,2,CollgCr,3,3,VinylSd,VinylSd,4,0,0,PConc,7,0.799241411,2,3,Attchd,1998,1.05372799,2.5,65,1057,977,0,,3,1Fam,TA,No,739.0,0.0,GLQ,Unf,1,0,Gd,318.0,Y,Norm,Norm,SBrkr,0.558572767506,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.174278597528,AllPub,1.83340210876,1997,1998,2009
66,train,317000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.144706613,Inside,0.416874922,Reg,0,60,RL,344,BrkFace,none,0,10,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.760431864,2,3,BuiltIn,2004,1.92122941,2.5,66,1143,1330,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Ex,1143.0,Y,Norm,Norm,SBrkr,1.28280985022,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.307510804664,AllPub,1.07825585475,2004,2005,2007
67,train,180000.0,GasA,2,1Story,1,1,Lvl,Gtl,1.575968848,Inside,0.296884317,Reg,0,20,RL,287,BrkFace,none,0,7,NAmes,3,3,Plywood,Plywood,0,4,1,CBlock,6,0.478844594,2,3,Attchd,1970,1.395590736,2.0,67,2207,0,0,,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1,0,Gd,1035.0,Y,PosA,Norm,SBrkr,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.30298008068,AllPub,1.36715076409,1970,1989,2010
68,train,226000.0,GasA,4,1Story,1,2,Lvl,Gtl,0.35284258,Inside,0.255788989,IR1,0,20,RL,167,BrkFace,none,0,6,CollgCr,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.395262815,2,3,Attchd,2003,-0.042999317,2.0,68,1479,0,0,,3,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1,0,Gd,440.0,Y,Norm,Norm,SBrkr,0.455371589499,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.736354616057,AllPub,0.906833616967,2003,2003,2007
69,train,80000.0,GasA,2,1Story,1,1,Lvl,Gtl,-1.292706355,Corner,-1.014964924,Reg,0,30,RM,0,None,none,0,6,OldTown,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.174217248,1,3,Attchd,1945,-1.489493711,1.0,69,747,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,747.0,Y,Artery,Norm,SBrkr,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.380575782062,AllPub,-0.929191516623,1945,1950,2010
70,train,225000.0,GasW,2,1.5Fin,1,1,Lvl,Gtl,1.097705975,Corner,0.606707525,Reg,0,50,RL,0,None,none,0,7,ClearCr,3,4,BrkFace,AsbShng,0,3,1,CBlock,7,0.901396918,3,3,Attchd,1953,1.553677555,2.0,70,1304,983,0,,3,1Fam,TA,No,603.0,0.0,BLQ,Unf,0,0,TA,701.0,Y,Norm,Norm,SBrkr,0.304717724313,4,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.539174546154,AllPub,-0.929191516623,1953,1953,2006
71,train,244000.0,GasA,4,1Story,1,1,Lvl,Gtl,0.836885825,Inside,1.081700784,IR1,0,20,RL,1115,BrkFace,none,0,2,NAmes,4,3,Plywood,Plywood,0,4,2,CBlock,7,0.200238665,3,3,Attchd,1973,1.4272081,2.0,71,2223,0,0,,3,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1,0,Gd,343.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,1.57650514832,AllPub,1.36491417612,1973,1973,2007
72,train,129500.0,GasA,2,1Story,1,1,Lvl,Gtl,-0.31181139,Corner,0.128988406,Reg,0,20,RL,0,None,none,0,6,Mitchel,3,3,HdBoard,Plywood,0,0,0,CBlock,7,-0.524136749,1,3,Detchd,1987,-1.295837358,1.0,72,845,0,0,,2,1Fam,TA,No,565.0,0.0,ALQ,Unf,1,0,TA,280.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.190134212062,AllPub,-0.929191516623,1982,2006,2007
73,train,185000.0,GasA,3,2Story,1,1,Lvl,Gtl,0.254050162,Corner,0.337420506,IR1,0,60,RL,40,BrkFace,none,0,12,Gilbert,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.213026795,3,3,Attchd,1998,0.429285055,2.5,73,885,833,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,832.0,Y,Norm,Norm,SBrkr,1.03620079094,5,7,Y,0.0,None,CompShg,Gable,WD,3.62856812255,Pave,7,-0.214476671564,AllPub,-0.929191516623,1998,1998,2009
74,train,144900.0,GasA,3,1Story,1,1,Lvl,Gtl,0.265425649,Inside,0.750319132,Reg,0,20,RL,104,BrkFace,none,0,5,NAmes,3,3,Wd Sdng,Wd Sdng,2,0,0,CBlock,7,0.07950943,1,3,Attchd,1989,-0.819600815,1.0,74,1086,0,0,,3,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1,0,TA,404.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.220025960292,AllPub,-0.929191516623,1954,2003,2010
75,train,107400.0,GasA,3,2Story,2,1,Lvl,Gtl,-0.844953905,Corner,-0.287413293,Reg,0,50,RM,0,None,none,0,5,OldTown,4,4,VinylSd,VinylSd,0,0,0,CBlock,7,-0.435911538,1,3,Detchd,1915,0.205987423,2.0,75,840,765,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Fa,840.0,N,Norm,Norm,SBrkr,-1.07568666246,6,3,Y,0.0,None,CompShg,Gambrel,WD,-0.308889511743,Pave,8,-0.199465500853,AllPub,-0.929191516623,1915,1950,2010
76,train,91000.0,GasA,2,SLvl,1,1,Lvl,Gtl,-3.371853115,Inside,-3.415215532,Reg,0,180,RM,0,None,none,0,11,MeadowV,3,3,CemntBd,CmentBd,2,0,0,CBlock,7,-0.816672973,1,3,BuiltIn,1973,-1.013257169,1.0,76,526,462,0,,2,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,1.07313354157,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-1.05895947323,AllPub,0.803320152167,1973,1973,2009
77,train,135750.0,GasA,4,1Story,1,1,Lvl,Gtl,-0.09786758,Inside,0.296884317,IR1,0,20,RL,0,None,none,0,4,NAmes,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-0.881681023,1,3,Detchd,1956,-1.084396237,1.0,77,952,0,0,,2,1Fam,TA,No,228.0,0.0,ALQ,Unf,0,0,TA,724.0,Y,Norm,Norm,FuseA,-1.07568666246,7,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.000903246542093,AllPub,-0.929191516623,1956,1956,2008
78,train,127000.0,GasA,2,1.5Fin,1,1,Lvl,Gtl,-0.061192446,Inside,-0.830615574,Reg,0,50,RM,0,None,none,0,1,BrkSide,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,6,-1.081348605,1,3,Detchd,1948,-0.426359853,1.0,78,1072,213,0,,2,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1,0,TA,295.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.538495751262,AllPub,-0.929191516623,1948,2001,2008
79,train,136500.0,GasA,2,1Story,2,1,Lvl,Gtl,0.373509987,Inside,0.255788989,Reg,0,90,RL,0,None,none,0,4,Sawyer,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,0.528089317,2.0,79,1768,0,0,,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0,0,TA,1768.0,N,Norm,Norm,SBrkr,-1.07568666246,5,4,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.1107286379,AllPub,-0.929191516623,1968,1968,2010
80,train,110000.0,GasA,3,2Story,1,1,Lvl,Gtl,0.311030412,Corner,-0.287413293,Reg,0,50,RM,0,None,none,0,5,OldTown,3,3,Wd Sdng,Wd Sdng,3,0,0,PConc,7,-0.152662177,1,3,Detchd,1966,-0.535044541,1.5,80,682,548,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,440.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-1.12250825547,AllPub,0.547067491875,1910,1981,2009
81,train,193500.0,GasA,2,2Story,1,2,Lvl,Gtl,0.741068741,Corner,1.234522179,Reg,0,60,RL,576,BrkFace,none,0,6,NAmes,4,3,VinylSd,VinylSd,0,4,1,CBlock,7,0.16773464,3,3,Attchd,1968,1.267145196,2.5,81,1182,960,0,,4,1Fam,TA,No,448.0,0.0,Rec,Unf,0,0,Gd,448.0,Y,Norm,Norm,SBrkr,0.900499967008,6,6,Y,0.0,None,CompShg,Gable,WD,3.5147585052,Pave,8,-0.0970904629661,AllPub,-0.929191516623,1968,1968,2009
82,train,153500.0,GasA,4,1Story,1,1,Lvl,Gtl,-1.339212481,FR2,-2.1602673,Reg,0,120,RM,443,BrkFace,none,0,3,Mitchel,4,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.315182302,3,3,Attchd,1998,-0.323603421,2.0,82,1337,0,0,,2,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1,0,Ex,36.0,Y,Norm,Norm,SBrkr,1.42950856453,5,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.445344142289,AllPub,-0.929191516623,1998,1998,2006
83,train,245000.0,GasA,4,1Story,1,2,Lvl,Gtl,0.266578791,Inside,0.494265351,Reg,0,20,RL,468,Stone,none,0,10,Somerst,3,3,VinylSd,VinylSd,0,4,1,PConc,7,1.323949243,2,3,Attchd,2007,0.122991843,2.0,83,1563,0,0,,3,1Fam,TA,No,33.0,0.0,GLQ,Unf,0,0,Gd,1530.0,Y,Norm,Norm,SBrkr,1.06283332212,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.873018933012,AllPub,0.906833616967,2007,2007,2008
84,train,126500.0,GasA,3,1Story,1,1,Lvl,Gtl,-0.003682132,Inside,0.569696316,IR1,0,20,RL,66,BrkCmn,none,0,7,NAmes,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.055150102,1,3,Detchd,1974,-0.861098606,1.5,84,1065,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,1065.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,6,0.186985347297,AllPub,0.547067491875,1960,1960,2007
85,train,168500.0,GasA,3,SLvl,1,1,Lvl,Gtl,-0.085182984,Inside,-0.095129546,IR1,0,80,RL,22,BrkFace,Shed,700,5,Gilbert,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.338399463,3,3,BuiltIn,1995,-0.052879743,2.5,85,804,670,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,384.0,Y,Norm,Norm,SBrkr,0.900499967008,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-1.29495303889,AllPub,0.803320152167,1995,1996,2009
86,train,260000.0,GasA,4,2Story,1,2,Lvl,Gtl,1.155449755,Corner,1.802449615,Reg,0,60,RL,284,BrkFace,none,0,4,NoRidge,3,4,HdBoard,HdBoard,0,3,1,CBlock,7,-0.05050667,1,3,Attchd,1991,1.810568636,2.5,86,1301,1116,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,1288.0,Y,Norm,Norm,SBrkr,0.966412913953,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,9,0.517079459621,AllPub,0.83509331961,1991,1992,2006
87,train,174000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.56951402,Inside,1.826971268,IR2,0,60,RL,0,None,none,0,3,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.338399463,3,3,BuiltIn,2005,0.117063587,2.5,87,684,876,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,684.0,Y,Norm,Norm,SBrkr,0.584648535439,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.512427640336,AllPub,0.703633739911,2005,2005,2009
88,train,164500.0,GasA,4,2Story,1,2,Lvl,Gtl,-1.594344735,Corner,-1.495441437,Reg,0,160,FV,76,Stone,none,0,6,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.255959851,2,3,Detchd,2009,-0.546901053,2.5,88,612,612,0,Pave,2,TwnhsE,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,612.0,Y,Norm,Norm,SBrkr,1.51665725433,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,4,-0.673959054934,AllPub,-0.929191516623,2009,2009,2009
89,train,85000.0,GasA,2,1.5Fin,1,0,Lvl,Gtl,-0.099024804,Corner,1.379885837,IR1,513,50,C (all),0,None,none,0,10,IDOTRR,2,2,Plywood,Plywood,3,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,0.049876689,1.0,89,1013,0,0,,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0,0,TA,1013.0,N,Feedr,Feedr,SBrkr,-1.07568666246,2,3,N,0.0,None,CompShg,Hip,ConLD,-0.308889511743,Pave,6,0.10316213802,AllPub,-0.929191516623,1915,1982,2009
90,train,123600.0,GasA,4,1Story,1,1,Lvl,Gtl,-0.193888108,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,8,CollgCr,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-1.009304998,1.0,90,990,0,0,,3,1Fam,TA,No,588.0,0.0,GLQ,Unf,1,0,Gd,402.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0651247633293,AllPub,-0.929191516623,1994,1995,2007
91,train,109900.0,GasA,2,1Story,1,1,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,7,NAmes,3,3,BrkFace,Wd Sdng,0,0,0,Slab,7,-0.24553082,1,3,Detchd,1950,-0.910500736,1.0,91,1040,0,0,,2,1Fam,,,0.0,0.0,,,0,0,,0.0,Y,Norm,Norm,FuseA,0.455371589499,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-4.74688154527,AllPub,-0.929191516623,1950,1950,2006
92,train,98600.0,GasA,2,1Story,1,1,Lvl,Gtl,-0.09209168,Inside,0.750319132,Reg,0,20,RL,203,BrkCmn,none,0,12,NAmes,3,3,HdBoard,HdBoard,2,0,0,CBlock,7,0.033075108,1,3,Attchd,1961,-0.525164115,1.0,92,1235,0,0,,2,1Fam,TA,No,600.0,0.0,Rec,Unf,0,0,TA,635.0,Y,Norm,Norm,SBrkr,-1.07568666246,3,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.442489171346,AllPub,-0.929191516623,1961,1961,2006
93,train,163500.0,GasA,4,1Story,1,1,HLS,Gtl,0.794632762,Inside,0.569696316,IR1,0,30,RL,0,None,none,0,8,Crawfor,4,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.189809634,1,3,Detchd,1921,-1.060683215,1.0,93,964,0,0,Grvl,2,1Fam,TA,No,713.0,0.0,ALQ,Unf,1,0,Gd,163.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.133125489036,AllPub,-0.929191516623,1921,2006,2009
94,train,133900.0,GasW,4,2.5Unf,2,1,Lvl,Gtl,-0.417574658,Corner,-0.287413293,Reg,0,190,C (all),0,None,none,0,11,OldTown,3,3,MetalSd,MetalSd,0,4,1,BrkTil,7,0.153804344,1,3,Detchd,1900,1.561581896,2.0,94,1260,1031,0,,4,2fmCon,Fa,Mn,1046.0,0.0,Rec,Unf,0,1,TA,168.0,N,Norm,Norm,SBrkr,-1.07568666246,6,6,Y,0.0,None,CompShg,Hip,WD,2.79730795192,Pave,9,0.412314904449,AllPub,-0.929191516623,1910,1998,2007
